geography,geography_type,indicator_name,indicator_value,indicator_unit,period,period_type,data_source,notes
US National,National,foreign_capital_outflows,5.8,$B,2024-Q1,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,4.5,$B,2024-Q2,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,3.8,$B,2024-Q3,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_capital_outflows,2.5,$B,2024-Q4,quarterly,AFIRE/Real Capital Analytics,Foreign investor capital outflows (dispositions)
US National,National,foreign_europe_capital_inflows,1.5,$B,2020-Q1,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,1.0,$B,2020-Q2,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,2.3,$B,2020-Q3,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,3.2,$B,2020-Q4,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,4.2,$B,2021-Q1,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,5.3,$B,2021-Q2,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,6.2,$B,2021-Q3,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,9.2,$B,2021-Q4,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,6.8,$B,2022-Q1,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,4.8,$B,2022-Q2,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,3.5,$B,2022-Q3,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,2.2,$B,2022-Q4,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,1.3,$B,2023-Q1,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,1.2,$B,2023-Q2,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,1.8,$B,2023-Q3,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,2.3,$B,2023-Q4,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,2.0,$B,2024-Q1,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,2.7,$B,2024-Q2,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,3.2,$B,2024-Q3,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,foreign_europe_capital_inflows,4.5,$B,2024-Q4,quarterly,AFIRE,European capital inflows to U.S. real estate
US National,National,ftse_nareit_index_return,-17.8,%,2020-Q1,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,14.2,%,2020-Q2,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,8.5,%,2020-Q3,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,12.3,%,2020-Q4,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,8.5,%,2021-Q1,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,6.8,%,2021-Q2,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,4.5,%,2021-Q3,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,5.2,%,2021-Q4,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,-6.8,%,2022-Q1,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,-8.5,%,2022-Q2,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,-10.2,%,2022-Q3,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,-8.3,%,2022-Q4,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,5.2,%,2023-Q1,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,3.8,%,2023-Q2,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,2.1,%,2023-Q3,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,8.5,%,2023-Q4,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,12.3,%,2024-Q1,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,8.5,%,2024-Q2,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,6.2,%,2024-Q3,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,ftse_nareit_index_return,15.8,%,2024-Q4,quarterly,FTSE NAREIT,FTSE NAREIT All Equity REITs Index quarterly return
US National,National,gateway_market_allocation,45.0,%,2020-Q1,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,48.0,%,2020-Q2,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,50.0,%,2020-Q3,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,48.0,%,2020-Q4,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,46.0,%,2021-Q1,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,44.0,%,2021-Q2,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,42.0,%,2021-Q3,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,40.0,%,2021-Q4,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,38.0,%,2022-Q1,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,39.0,%,2022-Q2,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,40.0,%,2022-Q3,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,42.0,%,2022-Q4,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,44.0,%,2023-Q1,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,43.0,%,2023-Q2,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,41.0,%,2023-Q3,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,39.0,%,2023-Q4,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,38.0,%,2024-Q1,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,36.0,%,2024-Q2,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,35.0,%,2024-Q3,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,gateway_market_allocation,33.0,%,2024-Q4,quarterly,Real Capital Analytics,"Percentage of investment in gateway markets (NYC, LA, Chicago, etc.)"
US National,National,geographic_herfindahl_index,0.145,index,2020-Q1,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.142,index,2020-Q2,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.138,index,2020-Q3,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.14,index,2020-Q4,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.142,index,2021-Q1,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.145,index,2021-Q2,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.148,index,2021-Q3,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.15,index,2021-Q4,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.152,index,2022-Q1,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.15,index,2022-Q2,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.148,index,2022-Q3,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.145,index,2022-Q4,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.142,index,2023-Q1,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.14,index,2023-Q2,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.138,index,2023-Q3,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.135,index,2023-Q4,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.133,index,2024-Q1,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.135,index,2024-Q2,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.138,index,2024-Q3,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,geographic_herfindahl_index,0.14,index,2024-Q4,quarterly,Institutional Investor Data,"Geographic concentration ratio (0=diversified, 1=concentrated)"
US National,National,hotel_transaction_volume,5.8,$B,2020-Q1,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,3.2,$B,2020-Q2,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,8.5,$B,2020-Q3,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,12.3,$B,2020-Q4,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,10.5,$B,2021-Q1,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,12.8,$B,2021-Q2,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,15.2,$B,2021-Q3,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,45.8,$B,2021-Q4,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,18.5,$B,2022-Q1,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,15.3,$B,2022-Q2,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,12.8,$B,2022-Q3,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,10.2,$B,2022-Q4,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,7.8,$B,2023-Q1,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,6.5,$B,2023-Q2,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,7.9,$B,2023-Q3,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,9.5,$B,2023-Q4,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,6.8,$B,2024-Q1,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,5.5,$B,2024-Q2,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,6.2,$B,2024-Q3,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,hotel_transaction_volume,8.3,$B,2024-Q4,quarterly,Real Capital Analytics,Hotel/Hospitality property transaction volume
US National,National,industrial_odce_return,1.45,%,2020-Q1,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,-1.85,%,2020-Q2,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,1.25,%,2020-Q3,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,2.85,%,2020-Q4,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,4.85,%,2021-Q1,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,5.25,%,2021-Q2,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,5.15,%,2021-Q3,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,4.95,%,2021-Q4,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,3.25,%,2022-Q1,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,0.85,%,2022-Q2,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,-0.95,%,2022-Q3,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,-0.35,%,2022-Q4,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,0.85,%,2023-Q1,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,1.15,%,2023-Q2,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,1.35,%,2023-Q3,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,1.55,%,2023-Q4,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,1.25,%,2024-Q1,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,1.45,%,2024-Q2,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,1.35,%,2024-Q3,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_odce_return,1.92,%,2024-Q4,quarterly,NCREIF,Industrial ODCE quarterly return
US National,National,industrial_transaction_volume,8.5,$B,2020-Q1,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,6.2,$B,2020-Q2,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,14.8,$B,2020-Q3,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,21.3,$B,2020-Q4,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,18.4,$B,2021-Q1,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,28.5,$B,2021-Q2,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,36.2,$B,2021-Q3,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,104.0,$B,2021-Q4,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,48.3,$B,2022-Q1,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,42.8,$B,2022-Q2,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,35.6,$B,2022-Q3,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,28.5,$B,2022-Q4,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,22.3,$B,2023-Q1,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,19.8,$B,2023-Q2,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,23.4,$B,2023-Q3,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,28.9,$B,2023-Q4,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,26.3,$B,2024-Q1,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,24.8,$B,2024-Q2,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,25.6,$B,2024-Q3,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,industrial_transaction_volume,29.8,$B,2024-Q4,quarterly,Real Capital Analytics,Industrial/Logistics property transaction volume
US National,National,insurance_company_re_investment,3.2,$B,2020-Q1,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,2.1,$B,2020-Q2,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,4.8,$B,2020-Q3,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,6.5,$B,2020-Q4,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,8.3,$B,2021-Q1,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,9.5,$B,2021-Q2,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,11.2,$B,2021-Q3,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,15.8,$B,2021-Q4,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,12.3,$B,2022-Q1,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,9.2,$B,2022-Q2,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,7.5,$B,2022-Q3,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,5.8,$B,2022-Q4,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,4.5,$B,2023-Q1,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,4.0,$B,2023-Q2,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,5.2,$B,2023-Q3,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,7.2,$B,2023-Q4,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,6.5,$B,2024-Q1,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,7.8,$B,2024-Q2,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,9.2,$B,2024-Q3,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,insurance_company_re_investment,12.5,$B,2024-Q4,quarterly,Insurance Company Real Estate Association,Insurance company real estate investment
US National,National,life_insurance_cre_rate,3.65,%,2020-Q1,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,3.35,%,2020-Q2,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,3.05,%,2020-Q3,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,3.15,%,2020-Q4,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,3.25,%,2021-Q1,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,3.35,%,2021-Q2,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,3.45,%,2021-Q3,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,3.55,%,2021-Q4,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,4.05,%,2022-Q1,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,4.65,%,2022-Q2,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,5.45,%,2022-Q3,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,6.15,%,2022-Q4,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,6.45,%,2023-Q1,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,6.55,%,2023-Q2,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,6.65,%,2023-Q3,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,6.55,%,2023-Q4,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,6.35,%,2024-Q1,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,6.05,%,2024-Q2,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,5.65,%,2024-Q3,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,life_insurance_cre_rate,5.35,%,2024-Q4,quarterly,ACLI,Average life insurance company CRE loan rate
US National,National,multifamily_odce_return,1.15,%,2020-Q1,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,-2.45,%,2020-Q2,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,0.85,%,2020-Q3,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,2.35,%,2020-Q4,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,5.12,%,2021-Q1,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,5.45,%,2021-Q2,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,4.88,%,2021-Q3,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,4.25,%,2021-Q4,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,2.85,%,2022-Q1,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,-1.25,%,2022-Q2,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,-2.95,%,2022-Q3,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,-2.15,%,2022-Q4,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,-0.95,%,2023-Q1,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,-0.65,%,2023-Q2,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,-0.35,%,2023-Q3,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,0.25,%,2023-Q4,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,0.18,%,2024-Q1,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,0.35,%,2024-Q2,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,0.12,%,2024-Q3,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_odce_return,0.95,%,2024-Q4,quarterly,NCREIF,Multifamily ODCE quarterly return
US National,National,multifamily_transaction_volume,12.3,$B,2020-Q1,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,8.5,$B,2020-Q2,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,22.4,$B,2020-Q3,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,35.8,$B,2020-Q4,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,28.9,$B,2021-Q1,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,38.5,$B,2021-Q2,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,48.3,$B,2021-Q3,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,183.0,$B,2021-Q4,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,62.8,$B,2022-Q1,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,58.3,$B,2022-Q2,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,48.9,$B,2022-Q3,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,42.5,$B,2022-Q4,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,28.4,$B,2023-Q1,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,24.6,$B,2023-Q2,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,28.9,$B,2023-Q3,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,35.2,$B,2023-Q4,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,32.1,$B,2024-Q1,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,28.5,$B,2024-Q2,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,29.8,$B,2024-Q3,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,multifamily_transaction_volume,38.5,$B,2024-Q4,quarterly,Real Capital Analytics,Multifamily property transaction volume
US National,National,ncreif_npi_quarterly_return,1.1,%,2020-Q1,quarterly,NCREIF,NCREIF Property Index quarterly total return
