market_name,neighborhood_name,score_category,score_value,rank_within_market,rank_nationally,data_source,period,notes
Boston,Beacon Hill,value_add_potential_score,39.0,7,29,Growth Potential,2024-12-31,
Boston,Charlestown,accessibility_score,80.0,8,32,Walk Score / Transit Data,2025-01-01,
Boston,Charlestown,amenity_score,84.0,8,32,Google Places / Yelp,2025-01-01,
Boston,Charlestown,demographic_quality_score,79.0,8,32,Census ACS,2024-12-31,
Boston,Charlestown,employment_economic_score,74.0,8,32,Labor Bureau / Tech Data,2024-12-31,
Boston,Charlestown,real_estate_momentum_score,77.0,8,32,Zillow / Redfin,2024-11-01,
Boston,Charlestown,development_investment_score,74.0,8,32,City Planning / CRE,2024-12-31,
Boston,Charlestown,livability_safety_score,83.0,8,32,Crime Data / Surveys,2024-11-01,
Boston,Charlestown,cultural_vibrancy_score,82.0,8,32,Cultural Institutions,2024-12-31,
Boston,Charlestown,future_growth_catalysts_score,68.0,8,32,Development Pipeline,2024-12-31,
Boston,Charlestown,composite_overall_score,77.9,8,32,Weighted Average,2024-12-31,
Boston,Charlestown,investor_attractiveness_score,73.2,8,32,Investment Analysis,2024-12-31,
Boston,Charlestown,resident_desirability_score,82.2,8,32,Lifestyle Index,2024-12-31,
Boston,Charlestown,value_add_potential_score,31.0,8,32,Growth Potential,2024-12-31,
Boston,Jamaica Plain,accessibility_score,78.0,9,35,Walk Score / Transit Data,2025-01-01,
Boston,Jamaica Plain,amenity_score,85.0,9,35,Google Places / Yelp,2025-01-01,
Boston,Jamaica Plain,demographic_quality_score,76.0,9,35,Census ACS,2024-12-31,
Boston,Jamaica Plain,employment_economic_score,72.0,9,35,Labor Bureau / Tech Data,2024-12-31,
Boston,Jamaica Plain,real_estate_momentum_score,75.0,9,35,Zillow / Redfin,2024-11-01,
Boston,Jamaica Plain,development_investment_score,70.0,9,35,City Planning / CRE,2024-12-31,
Boston,Jamaica Plain,livability_safety_score,82.0,9,35,Crime Data / Surveys,2024-11-01,
Boston,Jamaica Plain,cultural_vibrancy_score,85.0,9,35,Cultural Institutions,2024-12-31,
Boston,Jamaica Plain,future_growth_catalysts_score,66.0,9,35,Development Pipeline,2024-12-31,
Boston,Jamaica Plain,composite_overall_score,76.6,9,35,Weighted Average,2024-12-31,
Boston,Jamaica Plain,investor_attractiveness_score,70.8,9,35,Investment Analysis,2024-12-31,
Boston,Jamaica Plain,resident_desirability_score,82.5,9,35,Lifestyle Index,2024-12-31,
Boston,Jamaica Plain,value_add_potential_score,23.0,9,35,Growth Potential,2024-12-31,
Boston,Allston,accessibility_score,76.0,10,28,Walk Score / Transit Data,2025-01-01,
Boston,Allston,amenity_score,82.0,10,28,Google Places / Yelp,2025-01-01,
Boston,Allston,demographic_quality_score,72.0,10,28,Census ACS,2024-12-31,
Boston,Allston,employment_economic_score,70.0,10,28,Labor Bureau / Tech Data,2024-12-31,
Boston,Allston,real_estate_momentum_score,78.0,10,28,Zillow / Redfin,2024-11-01,
Boston,Allston,development_investment_score,76.0,10,28,City Planning / CRE,2024-12-31,
Boston,Allston,livability_safety_score,75.0,10,28,Crime Data / Surveys,2024-11-01,
Boston,Allston,cultural_vibrancy_score,83.0,10,28,Cultural Institutions,2024-12-31,
Boston,Allston,future_growth_catalysts_score,72.0,10,28,Development Pipeline,2024-12-31,
Boston,Allston,composite_overall_score,76.0,10,28,Weighted Average,2024-12-31,
Boston,Allston,investor_attractiveness_score,74.0,10,28,Investment Analysis,2024-12-31,
Boston,Allston,resident_desirability_score,79.0,10,28,Lifestyle Index,2024-12-31,
Boston,Allston,value_add_potential_score,15.0,10,28,Growth Potential,2024-12-31,
Washington DC,Georgetown,accessibility_score,84.0,1,9,Walk Score / Transit Data,2025-01-01,
Washington DC,Georgetown,amenity_score,92.0,1,9,Google Places / Yelp,2025-01-01,
Washington DC,Georgetown,demographic_quality_score,87.0,1,9,Census ACS,2024-12-31,
Washington DC,Georgetown,employment_economic_score,82.0,1,9,Labor Bureau / Tech Data,2024-12-31,
Washington DC,Georgetown,real_estate_momentum_score,80.0,1,9,Zillow / Redfin,2024-11-01,
Washington DC,Georgetown,development_investment_score,78.0,1,9,City Planning / CRE,2024-12-31,
Washington DC,Georgetown,livability_safety_score,86.0,1,9,Crime Data / Surveys,2024-11-01,
Washington DC,Georgetown,cultural_vibrancy_score,88.0,1,9,Cultural Institutions,2024-12-31,
Washington DC,Georgetown,future_growth_catalysts_score,70.0,1,9,Development Pipeline,2024-12-31,
Washington DC,Georgetown,composite_overall_score,83.0,1,9,Weighted Average,2024-12-31,
Washington DC,Georgetown,investor_attractiveness_score,77.5,1,9,Investment Analysis,2024-12-31,
Washington DC,Georgetown,resident_desirability_score,87.5,1,9,Lifestyle Index,2024-12-31,
Washington DC,Georgetown,value_add_potential_score,87.0,1,9,Growth Potential,2024-12-31,
Washington DC,Capitol Hill,accessibility_score,86.0,2,16,Walk Score / Transit Data,2025-01-01,
Washington DC,Capitol Hill,amenity_score,88.0,2,16,Google Places / Yelp,2025-01-01,
Washington DC,Capitol Hill,demographic_quality_score,82.0,2,16,Census ACS,2024-12-31,
Washington DC,Capitol Hill,employment_economic_score,84.0,2,16,Labor Bureau / Tech Data,2024-12-31,
Washington DC,Capitol Hill,real_estate_momentum_score,82.0,2,16,Zillow / Redfin,2024-11-01,
Washington DC,Capitol Hill,development_investment_score,80.0,2,16,City Planning / CRE,2024-12-31,
Washington DC,Capitol Hill,livability_safety_score,82.0,2,16,Crime Data / Surveys,2024-11-01,
Washington DC,Capitol Hill,cultural_vibrancy_score,86.0,2,16,Cultural Institutions,2024-12-31,
Washington DC,Capitol Hill,future_growth_catalysts_score,74.0,2,16,Development Pipeline,2024-12-31,
Washington DC,Capitol Hill,composite_overall_score,82.7,2,16,Weighted Average,2024-12-31,
Washington DC,Capitol Hill,investor_attractiveness_score,80.0,2,16,Investment Analysis,2024-12-31,
Washington DC,Capitol Hill,resident_desirability_score,85.5,2,16,Lifestyle Index,2024-12-31,
Washington DC,Capitol Hill,value_add_potential_score,79.0,2,16,Growth Potential,2024-12-31,
Washington DC,NoMa,accessibility_score,87.0,3,12,Walk Score / Transit Data,2025-01-01,
Washington DC,NoMa,amenity_score,86.0,3,12,Google Places / Yelp,2025-01-01,
Washington DC,NoMa,demographic_quality_score,84.0,3,12,Census ACS,2024-12-31,
Washington DC,NoMa,employment_economic_score,87.0,3,12,Labor Bureau / Tech Data,2024-12-31,
Washington DC,NoMa,real_estate_momentum_score,86.0,3,12,Zillow / Redfin,2024-11-01,
Washington DC,NoMa,development_investment_score,88.0,3,12,City Planning / CRE,2024-12-31,
Washington DC,NoMa,livability_safety_score,80.0,3,12,Crime Data / Surveys,2024-11-01,
Washington DC,NoMa,cultural_vibrancy_score,78.0,3,12,Cultural Institutions,2024-12-31,
Washington DC,NoMa,future_growth_catalysts_score,82.0,3,12,Development Pipeline,2024-12-31,
Washington DC,NoMa,composite_overall_score,84.2,3,12,Weighted Average,2024-12-31,
Washington DC,NoMa,investor_attractiveness_score,85.8,3,12,Investment Analysis,2024-12-31,
Washington DC,NoMa,resident_desirability_score,82.8,3,12,Lifestyle Index,2024-12-31,
Washington DC,NoMa,value_add_potential_score,71.0,3,12,Growth Potential,2024-12-31,
Washington DC,Adams Morgan,accessibility_score,85.0,4,19,Walk Score / Transit Data,2025-01-01,
Washington DC,Adams Morgan,amenity_score,89.0,4,19,Google Places / Yelp,2025-01-01,
Washington DC,Adams Morgan,demographic_quality_score,80.0,4,19,Census ACS,2024-12-31,
Washington DC,Adams Morgan,employment_economic_score,82.0,4,19,Labor Bureau / Tech Data,2024-12-31,
Washington DC,Adams Morgan,real_estate_momentum_score,81.0,4,19,Zillow / Redfin,2024-11-01,
Washington DC,Adams Morgan,development_investment_score,78.0,4,19,City Planning / CRE,2024-12-31,
Washington DC,Adams Morgan,livability_safety_score,79.0,4,19,Crime Data / Surveys,2024-11-01,
Washington DC,Adams Morgan,cultural_vibrancy_score,90.0,4,19,Cultural Institutions,2024-12-31,
Washington DC,Adams Morgan,future_growth_catalysts_score,72.0,4,19,Development Pipeline,2024-12-31,
Washington DC,Adams Morgan,composite_overall_score,81.8,4,19,Weighted Average,2024-12-31,
Washington DC,Adams Morgan,investor_attractiveness_score,78.2,4,19,Investment Analysis,2024-12-31,
Washington DC,Adams Morgan,resident_desirability_score,85.8,4,19,Lifestyle Index,2024-12-31,
Washington DC,Adams Morgan,value_add_potential_score,63.0,4,19,Growth Potential,2024-12-31,
Washington DC,Columbia Heights,accessibility_score,84.0,5,18,Walk Score / Transit Data,2025-01-01,
Washington DC,Columbia Heights,amenity_score,87.0,5,18,Google Places / Yelp,2025-01-01,
Washington DC,Columbia Heights,demographic_quality_score,79.0,5,18,Census ACS,2024-12-31,
Washington DC,Columbia Heights,employment_economic_score,80.0,5,18,Labor Bureau / Tech Data,2024-12-31,
Washington DC,Columbia Heights,real_estate_momentum_score,83.0,5,18,Zillow / Redfin,2024-11-01,
Washington DC,Columbia Heights,development_investment_score,82.0,5,18,City Planning / CRE,2024-12-31,
Washington DC,Columbia Heights,livability_safety_score,78.0,5,18,Crime Data / Surveys,2024-11-01,
Washington DC,Columbia Heights,cultural_vibrancy_score,87.0,5,18,Cultural Institutions,2024-12-31,
Washington DC,Columbia Heights,future_growth_catalysts_score,76.0,5,18,Development Pipeline,2024-12-31,
Washington DC,Columbia Heights,composite_overall_score,81.8,5,18,Weighted Average,2024-12-31,
Washington DC,Columbia Heights,investor_attractiveness_score,80.2,5,18,Investment Analysis,2024-12-31,
Washington DC,Columbia Heights,resident_desirability_score,84.0,5,18,Lifestyle Index,2024-12-31,
Washington DC,Columbia Heights,value_add_potential_score,55.0,5,18,Growth Potential,2024-12-31,
Washington DC,Logan Circle,accessibility_score,83.0,6,24,Walk Score / Transit Data,2025-01-01,
Washington DC,Logan Circle,amenity_score,86.0,6,24,Google Places / Yelp,2025-01-01,
Washington DC,Logan Circle,demographic_quality_score,81.0,6,24,Census ACS,2024-12-31,
Washington DC,Logan Circle,employment_economic_score,79.0,6,24,Labor Bureau / Tech Data,2024-12-31,
Washington DC,Logan Circle,real_estate_momentum_score,82.0,6,24,Zillow / Redfin,2024-11-01,
Washington DC,Logan Circle,development_investment_score,80.0,6,24,City Planning / CRE,2024-12-31,
Washington DC,Logan Circle,livability_safety_score,81.0,6,24,Crime Data / Surveys,2024-11-01,
Washington DC,Logan Circle,cultural_vibrancy_score,85.0,6,24,Cultural Institutions,2024-12-31,
Washington DC,Logan Circle,future_growth_catalysts_score,73.0,6,24,Development Pipeline,2024-12-31,
Washington DC,Logan Circle,composite_overall_score,81.1,6,24,Weighted Average,2024-12-31,
Washington DC,Logan Circle,investor_attractiveness_score,78.5,6,24,Investment Analysis,2024-12-31,
Washington DC,Logan Circle,resident_desirability_score,83.8,6,24,Lifestyle Index,2024-12-31,
Washington DC,Logan Circle,value_add_potential_score,47.0,6,24,Growth Potential,2024-12-31,
Washington DC,U Street Corridor,accessibility_score,84.0,7,14,Walk Score / Transit Data,2025-01-01,
Washington DC,U Street Corridor,amenity_score,85.0,7,14,Google Places / Yelp,2025-01-01,
Washington DC,U Street Corridor,demographic_quality_score,76.0,7,14,Census ACS,2024-12-31,
Washington DC,U Street Corridor,employment_economic_score,78.0,7,14,Labor Bureau / Tech Data,2024-12-31,
Washington DC,U Street Corridor,real_estate_momentum_score,84.0,7,14,Zillow / Redfin,2024-11-01,
Washington DC,U Street Corridor,development_investment_score,82.0,7,14,City Planning / CRE,2024-12-31,
Washington DC,U Street Corridor,livability_safety_score,76.0,7,14,Crime Data / Surveys,2024-11-01,
Washington DC,U Street Corridor,cultural_vibrancy_score,92.0,7,14,Cultural Institutions,2024-12-31,
Washington DC,U Street Corridor,future_growth_catalysts_score,78.0,7,14,Development Pipeline,2024-12-31,
Washington DC,U Street Corridor,composite_overall_score,81.7,7,14,Weighted Average,2024-12-31,
Washington DC,U Street Corridor,investor_attractiveness_score,80.5,7,14,Investment Analysis,2024-12-31,
Washington DC,U Street Corridor,resident_desirability_score,84.2,7,14,Lifestyle Index,2024-12-31,
Washington DC,U Street Corridor,value_add_potential_score,39.0,7,14,Growth Potential,2024-12-31,
Washington DC,Foggy Bottom,accessibility_score,85.0,8,26,Walk Score / Transit Data,2025-01-01,
Washington DC,Foggy Bottom,amenity_score,86.0,8,26,Google Places / Yelp,2025-01-01,
Washington DC,Foggy Bottom,demographic_quality_score,78.0,8,26,Census ACS,2024-12-31,
Washington DC,Foggy Bottom,employment_economic_score,85.0,8,26,Labor Bureau / Tech Data,2024-12-31,
Washington DC,Foggy Bottom,real_estate_momentum_score,79.0,8,26,Zillow / Redfin,2024-11-01,
Washington DC,Foggy Bottom,development_investment_score,76.0,8,26,City Planning / CRE,2024-12-31,
Washington DC,Foggy Bottom,livability_safety_score,80.0,8,26,Crime Data / Surveys,2024-11-01,
Washington DC,Foggy Bottom,cultural_vibrancy_score,82.0,8,26,Cultural Institutions,2024-12-31,
Washington DC,Foggy Bottom,future_growth_catalysts_score,68.0,8,26,Development Pipeline,2024-12-31,
Washington DC,Foggy Bottom,composite_overall_score,79.9,8,26,Weighted Average,2024-12-31,
Washington DC,Foggy Bottom,investor_attractiveness_score,77.0,8,26,Investment Analysis,2024-12-31,
Washington DC,Foggy Bottom,resident_desirability_score,83.2,8,26,Lifestyle Index,2024-12-31,
Washington DC,Foggy Bottom,value_add_potential_score,31.0,8,26,Growth Potential,2024-12-31,
Washington DC,Navy Yard,accessibility_score,82.0,9,13,Walk Score / Transit Data,2025-01-01,
Washington DC,Navy Yard,amenity_score,84.0,9,13,Google Places / Yelp,2025-01-01,
Washington DC,Navy Yard,demographic_quality_score,75.0,9,13,Census ACS,2024-12-31,
Washington DC,Navy Yard,employment_economic_score,81.0,9,13,Labor Bureau / Tech Data,2024-12-31,
Washington DC,Navy Yard,real_estate_momentum_score,85.0,9,13,Zillow / Redfin,2024-11-01,
Washington DC,Navy Yard,development_investment_score,86.0,9,13,City Planning / CRE,2024-12-31,
Washington DC,Navy Yard,livability_safety_score,78.0,9,13,Crime Data / Surveys,2024-11-01,
Washington DC,Navy Yard,cultural_vibrancy_score,80.0,9,13,Cultural Institutions,2024-12-31,
Washington DC,Navy Yard,future_growth_catalysts_score,84.0,9,13,Development Pipeline,2024-12-31,
Washington DC,Navy Yard,composite_overall_score,81.7,9,13,Weighted Average,2024-12-31,
Washington DC,Navy Yard,investor_attractiveness_score,84.0,9,13,Investment Analysis,2024-12-31,
Washington DC,Navy Yard,resident_desirability_score,81.0,9,13,Lifestyle Index,2024-12-31,
Washington DC,Navy Yard,value_add_potential_score,23.0,9,13,Growth Potential,2024-12-31,
Washington DC,Mt. Vernon Triangle,accessibility_score,83.0,10,20,Walk Score / Transit Data,2025-01-01,
Washington DC,Mt. Vernon Triangle,amenity_score,85.0,10,20,Google Places / Yelp,2025-01-01,
Washington DC,Mt. Vernon Triangle,demographic_quality_score,77.0,10,20,Census ACS,2024-12-31,
Washington DC,Mt. Vernon Triangle,employment_economic_score,82.0,10,20,Labor Bureau / Tech Data,2024-12-31,
Washington DC,Mt. Vernon Triangle,real_estate_momentum_score,83.0,10,20,Zillow / Redfin,2024-11-01,
Washington DC,Mt. Vernon Triangle,development_investment_score,84.0,10,20,City Planning / CRE,2024-12-31,
Washington DC,Mt. Vernon Triangle,livability_safety_score,77.0,10,20,Crime Data / Surveys,2024-11-01,
Washington DC,Mt. Vernon Triangle,cultural_vibrancy_score,84.0,10,20,Cultural Institutions,2024-12-31,
Washington DC,Mt. Vernon Triangle,future_growth_catalysts_score,80.0,10,20,Development Pipeline,2024-12-31,
Washington DC,Mt. Vernon Triangle,composite_overall_score,81.7,10,20,Weighted Average,2024-12-31,
Washington DC,Mt. Vernon Triangle,investor_attractiveness_score,82.2,10,20,Investment Analysis,2024-12-31,
Washington DC,Mt. Vernon Triangle,resident_desirability_score,82.2,10,20,Lifestyle Index,2024-12-31,
Washington DC,Mt. Vernon Triangle,value_add_potential_score,15.0,10,20,Growth Potential,2024-12-31,
Seattle,Capitol Hill,accessibility_score,87.0,1,11,Walk Score / Transit Data,2025-01-01,
Seattle,Capitol Hill,amenity_score,90.0,1,11,Google Places / Yelp,2025-01-01,
Seattle,Capitol Hill,demographic_quality_score,82.0,1,11,Census ACS,2024-12-31,
Seattle,Capitol Hill,employment_economic_score,85.0,1,11,Labor Bureau / Tech Data,2024-12-31,
Seattle,Capitol Hill,real_estate_momentum_score,84.0,1,11,Zillow / Redfin,2024-11-01,
Seattle,Capitol Hill,development_investment_score,80.0,1,11,City Planning / CRE,2024-12-31,
Seattle,Capitol Hill,livability_safety_score,80.0,1,11,Crime Data / Surveys,2024-11-01,
Seattle,Capitol Hill,cultural_vibrancy_score,92.0,1,11,Cultural Institutions,2024-12-31,
Seattle,Capitol Hill,future_growth_catalysts_score,74.0,1,11,Development Pipeline,2024-12-31,
Seattle,Capitol Hill,composite_overall_score,83.8,1,11,Weighted Average,2024-12-31,
Seattle,Capitol Hill,investor_attractiveness_score,80.8,1,11,Investment Analysis,2024-12-31,
Seattle,Capitol Hill,resident_desirability_score,87.2,1,11,Lifestyle Index,2024-12-31,
Seattle,Capitol Hill,value_add_potential_score,87.0,1,11,Growth Potential,2024-12-31,
Seattle,Ballard,accessibility_score,82.0,2,15,Walk Score / Transit Data,2025-01-01,
Seattle,Ballard,amenity_score,88.0,2,15,Google Places / Yelp,2025-01-01,
Seattle,Ballard,demographic_quality_score,81.0,2,15,Census ACS,2024-12-31,
Seattle,Ballard,employment_economic_score,82.0,2,15,Labor Bureau / Tech Data,2024-12-31,
Seattle,Ballard,real_estate_momentum_score,86.0,2,15,Zillow / Redfin,2024-11-01,
Seattle,Ballard,development_investment_score,82.0,2,15,City Planning / CRE,2024-12-31,
Seattle,Ballard,livability_safety_score,84.0,2,15,Crime Data / Surveys,2024-11-01,
Seattle,Ballard,cultural_vibrancy_score,85.0,2,15,Cultural Institutions,2024-12-31,
Seattle,Ballard,future_growth_catalysts_score,76.0,2,15,Development Pipeline,2024-12-31,
Seattle,Ballard,composite_overall_score,82.9,2,15,Weighted Average,2024-12-31,
Seattle,Ballard,investor_attractiveness_score,81.5,2,15,Investment Analysis,2024-12-31,
Seattle,Ballard,resident_desirability_score,84.8,2,15,Lifestyle Index,2024-12-31,
Seattle,Ballard,value_add_potential_score,79.0,2,15,Growth Potential,2024-12-31,
Seattle,Queen Anne,accessibility_score,80.0,3,26,Walk Score / Transit Data,2025-01-01,
Seattle,Queen Anne,amenity_score,86.0,3,26,Google Places / Yelp,2025-01-01,
Seattle,Queen Anne,demographic_quality_score,84.0,3,26,Census ACS,2024-12-31,
Seattle,Queen Anne,employment_economic_score,78.0,3,26,Labor Bureau / Tech Data,2024-12-31,
Seattle,Queen Anne,real_estate_momentum_score,78.0,3,26,Zillow / Redfin,2024-11-01,
Seattle,Queen Anne,development_investment_score,74.0,3,26,City Planning / CRE,2024-12-31,
Seattle,Queen Anne,livability_safety_score,86.0,3,26,Crime Data / Surveys,2024-11-01,
Seattle,Queen Anne,cultural_vibrancy_score,80.0,3,26,Cultural Institutions,2024-12-31,
Seattle,Queen Anne,future_growth_catalysts_score,68.0,3,26,Development Pipeline,2024-12-31,
Seattle,Queen Anne,composite_overall_score,79.3,3,26,Weighted Average,2024-12-31,
Seattle,Queen Anne,investor_attractiveness_score,74.5,3,26,Investment Analysis,2024-12-31,
Seattle,Queen Anne,resident_desirability_score,83.0,3,26,Lifestyle Index,2024-12-31,
Seattle,Queen Anne,value_add_potential_score,71.0,3,26,Growth Potential,2024-12-31,
Seattle,Beacon Hill,accessibility_score,79.0,4,28,Walk Score / Transit Data,2025-01-01,
Seattle,Beacon Hill,amenity_score,84.0,4,28,Google Places / Yelp,2025-01-01,
Seattle,Beacon Hill,demographic_quality_score,80.0,4,28,Census ACS,2024-12-31,
Seattle,Beacon Hill,employment_economic_score,76.0,4,28,Labor Bureau / Tech Data,2024-12-31,
Seattle,Beacon Hill,real_estate_momentum_score,80.0,4,28,Zillow / Redfin,2024-11-01,
Seattle,Beacon Hill,development_investment_score,78.0,4,28,City Planning / CRE,2024-12-31,
Seattle,Beacon Hill,livability_safety_score,82.0,4,28,Crime Data / Surveys,2024-11-01,
Seattle,Beacon Hill,cultural_vibrancy_score,82.0,4,28,Cultural Institutions,2024-12-31,
Seattle,Beacon Hill,future_growth_catalysts_score,70.0,4,28,Development Pipeline,2024-12-31,
Seattle,Beacon Hill,composite_overall_score,79.0,4,28,Weighted Average,2024-12-31,
Seattle,Beacon Hill,investor_attractiveness_score,76.0,4,28,Investment Analysis,2024-12-31,
Seattle,Beacon Hill,resident_desirability_score,81.8,4,28,Lifestyle Index,2024-12-31,
Seattle,Beacon Hill,value_add_potential_score,63.0,4,28,Growth Potential,2024-12-31,
Seattle,Fremont,accessibility_score,81.0,5,24,Walk Score / Transit Data,2025-01-01,
Seattle,Fremont,amenity_score,86.0,5,24,Google Places / Yelp,2025-01-01,
Seattle,Fremont,demographic_quality_score,79.0,5,24,Census ACS,2024-12-31,
Seattle,Fremont,employment_economic_score,80.0,5,24,Labor Bureau / Tech Data,2024-12-31,
Seattle,Fremont,real_estate_momentum_score,82.0,5,24,Zillow / Redfin,2024-11-01,
Seattle,Fremont,development_investment_score,80.0,5,24,City Planning / CRE,2024-12-31,
Seattle,Fremont,livability_safety_score,83.0,5,24,Crime Data / Surveys,2024-11-01,
Seattle,Fremont,cultural_vibrancy_score,88.0,5,24,Cultural Institutions,2024-12-31,
Seattle,Fremont,future_growth_catalysts_score,72.0,5,24,Development Pipeline,2024-12-31,
Seattle,Fremont,composite_overall_score,81.2,5,24,Weighted Average,2024-12-31,
Seattle,Fremont,investor_attractiveness_score,78.5,5,24,Investment Analysis,2024-12-31,
Seattle,Fremont,resident_desirability_score,84.5,5,24,Lifestyle Index,2024-12-31,
Seattle,Fremont,value_add_potential_score,55.0,5,24,Growth Potential,2024-12-31,
Seattle,West Seattle,accessibility_score,75.0,6,34,Walk Score / Transit Data,2025-01-01,
Seattle,West Seattle,amenity_score,80.0,6,34,Google Places / Yelp,2025-01-01,
Seattle,West Seattle,demographic_quality_score,77.0,6,34,Census ACS,2024-12-31,
Seattle,West Seattle,employment_economic_score,72.0,6,34,Labor Bureau / Tech Data,2024-12-31,
Seattle,West Seattle,real_estate_momentum_score,79.0,6,34,Zillow / Redfin,2024-11-01,
Seattle,West Seattle,development_investment_score,76.0,6,34,City Planning / CRE,2024-12-31,
Seattle,West Seattle,livability_safety_score,81.0,6,34,Crime Data / Surveys,2024-11-01,
Seattle,West Seattle,cultural_vibrancy_score,78.0,6,34,Cultural Institutions,2024-12-31,
Seattle,West Seattle,future_growth_catalysts_score,66.0,6,34,Development Pipeline,2024-12-31,
Seattle,West Seattle,composite_overall_score,76.0,6,34,Weighted Average,2024-12-31,
Seattle,West Seattle,investor_attractiveness_score,73.2,6,34,Investment Analysis,2024-12-31,
Seattle,West Seattle,resident_desirability_score,78.5,6,34,Lifestyle Index,2024-12-31,
Seattle,West Seattle,value_add_potential_score,47.0,6,34,Growth Potential,2024-12-31,
Seattle,Wallingford,accessibility_score,78.0,7,32,Walk Score / Transit Data,2025-01-01,
Seattle,Wallingford,amenity_score,83.0,7,32,Google Places / Yelp,2025-01-01,
Seattle,Wallingford,demographic_quality_score,79.0,7,32,Census ACS,2024-12-31,
Seattle,Wallingford,employment_economic_score,74.0,7,32,Labor Bureau / Tech Data,2024-12-31,
Seattle,Wallingford,real_estate_momentum_score,76.0,7,32,Zillow / Redfin,2024-11-01,
Seattle,Wallingford,development_investment_score,72.0,7,32,City Planning / CRE,2024-12-31,
Seattle,Wallingford,livability_safety_score,82.0,7,32,Crime Data / Surveys,2024-11-01,
Seattle,Wallingford,cultural_vibrancy_score,80.0,7,32,Cultural Institutions,2024-12-31,
Seattle,Wallingford,future_growth_catalysts_score,64.0,7,32,Development Pipeline,2024-12-31,
Seattle,Wallingford,composite_overall_score,76.4,7,32,Weighted Average,2024-12-31,
Seattle,Wallingford,investor_attractiveness_score,71.5,7,32,Investment Analysis,2024-12-31,
Seattle,Wallingford,resident_desirability_score,80.8,7,32,Lifestyle Index,2024-12-31,
Seattle,Wallingford,value_add_potential_score,39.0,7,32,Growth Potential,2024-12-31,
Seattle,University District,accessibility_score,79.0,8,33,Walk Score / Transit Data,2025-01-01,
Seattle,University District,amenity_score,84.0,8,33,Google Places / Yelp,2025-01-01,
Seattle,University District,demographic_quality_score,76.0,8,33,Census ACS,2024-12-31,
Seattle,University District,employment_economic_score,78.0,8,33,Labor Bureau / Tech Data,2024-12-31,
Seattle,University District,real_estate_momentum_score,77.0,8,33,Zillow / Redfin,2024-11-01,
Seattle,University District,development_investment_score,74.0,8,33,City Planning / CRE,2024-12-31,
Seattle,University District,livability_safety_score,79.0,8,33,Crime Data / Surveys,2024-11-01,
Seattle,University District,cultural_vibrancy_score,82.0,8,33,Cultural Institutions,2024-12-31,
Seattle,University District,future_growth_catalysts_score,68.0,8,33,Development Pipeline,2024-12-31,
Seattle,University District,composite_overall_score,77.4,8,33,Weighted Average,2024-12-31,
Seattle,University District,investor_attractiveness_score,74.2,8,33,Investment Analysis,2024-12-31,
Seattle,University District,resident_desirability_score,81.0,8,33,Lifestyle Index,2024-12-31,
Seattle,University District,value_add_potential_score,31.0,8,33,Growth Potential,2024-12-31,
Seattle,Ravenna,accessibility_score,76.0,9,38,Walk Score / Transit Data,2025-01-01,
Seattle,Ravenna,amenity_score,80.0,9,38,Google Places / Yelp,2025-01-01,
Seattle,Ravenna,demographic_quality_score,75.0,9,38,Census ACS,2024-12-31,
Seattle,Ravenna,employment_economic_score,72.0,9,38,Labor Bureau / Tech Data,2024-12-31,
Seattle,Ravenna,real_estate_momentum_score,78.0,9,38,Zillow / Redfin,2024-11-01,
Seattle,Ravenna,development_investment_score,74.0,9,38,City Planning / CRE,2024-12-31,
Seattle,Ravenna,livability_safety_score,80.0,9,38,Crime Data / Surveys,2024-11-01,
Seattle,Ravenna,cultural_vibrancy_score,76.0,9,38,Cultural Institutions,2024-12-31,
Seattle,Ravenna,future_growth_catalysts_score,70.0,9,38,Development Pipeline,2024-12-31,
Seattle,Ravenna,composite_overall_score,75.7,9,38,Weighted Average,2024-12-31,
Seattle,Ravenna,investor_attractiveness_score,73.5,9,38,Investment Analysis,2024-12-31,
Seattle,Ravenna,resident_desirability_score,78.0,9,38,Lifestyle Index,2024-12-31,
Seattle,Ravenna,value_add_potential_score,23.0,9,38,Growth Potential,2024-12-31,
Seattle,Green Lake,accessibility_score,78.0,10,40,Walk Score / Transit Data,2025-01-01,
Seattle,Green Lake,amenity_score,85.0,10,40,Google Places / Yelp,2025-01-01,
Seattle,Green Lake,demographic_quality_score,81.0,10,40,Census ACS,2024-12-31,
Seattle,Green Lake,employment_economic_score,74.0,10,40,Labor Bureau / Tech Data,2024-12-31,
Seattle,Green Lake,real_estate_momentum_score,76.0,10,40,Zillow / Redfin,2024-11-01,
Seattle,Green Lake,development_investment_score,70.0,10,40,City Planning / CRE,2024-12-31,
Seattle,Green Lake,livability_safety_score,84.0,10,40,Crime Data / Surveys,2024-11-01,
Seattle,Green Lake,cultural_vibrancy_score,78.0,10,40,Cultural Institutions,2024-12-31,
Seattle,Green Lake,future_growth_catalysts_score,62.0,10,40,Development Pipeline,2024-12-31,
Seattle,Green Lake,composite_overall_score,76.4,10,40,Weighted Average,2024-12-31,
Seattle,Green Lake,investor_attractiveness_score,70.5,10,40,Investment Analysis,2024-12-31,
Seattle,Green Lake,resident_desirability_score,81.2,10,40,Lifestyle Index,2024-12-31,
Seattle,Green Lake,value_add_potential_score,15.0,10,40,Growth Potential,2024-12-31,
