market_name,neighborhood_name,score_category,score_value,rank_within_market,rank_nationally,data_source,period,notes
Miami,Miami - Design District,restaurant_density_per_1000,66.8,11,6,Yelp API,2025-01-01,
Miami,Miami - Design District,median_household_income_thousands,174.0,11,6,Census ACS 2024,2024-12-31,
Miami,Miami - Design District,bachelor_degree_plus_pct,67.1,11,6,Census ACS 2024,2024-12-31,
Miami,Miami - Design District,job_density_per_sq_mile,38700.0,11,6,BLS / LEHD,2024-12-31,
Miami,Miami - Design District,year_over_year_price_appreciation_pct,15.8,11,6,Zillow Home Value Index,2024-11-01,
Miami,Miami - Design District,new_construction_permits_ytd,1080.0,11,6,Miami-Dade Building,2024-12-31,
Miami,Miami - Design District,crime_rate_per_1000_residents,12.7,11,6,Miami PD,2024-11-01,
Miami,Miami - Design District,waterfront_proximity_score,80.1,11,6,GIS Analysis,2025-01-01,Proximity to water/beach
Miami,Miami - Design District,walkability_index,84.0,11,6,Walk Score,2025-01-01,
Miami,Miami - Design District,avg_commute_time_minutes,7.0,11,6,Census ACS,2024-12-31,
Miami,Miami - Design District,coffee_shops_per_1000,19.6,11,6,Yelp / Google Places,2025-01-01,
Miami,Miami - South Beach,accessibility_score,86.0,12,18,Walk Score / Transit Data,2025-01-01,
Miami,Miami - South Beach,amenity_score,93.0,12,18,Google Places / Yelp,2025-01-01,
Miami,Miami - South Beach,demographic_quality_score,82.0,12,18,Census ACS 2024,2024-12-31,
Miami,Miami - South Beach,employment_economic_score,78.0,12,18,Labor Bureau / Tech Data,2024-12-31,
Miami,Miami - South Beach,real_estate_momentum_score,76.0,12,18,Zillow / Redfin,2024-11-01,
Miami,Miami - South Beach,development_investment_score,74.0,12,18,City Planning / CRE,2024-12-31,
Miami,Miami - South Beach,livability_safety_score,79.0,12,18,Crime Data / MPD,2024-11-01,
Miami,Miami - South Beach,cultural_vibrancy_score,94.0,12,18,Cultural Institutions,2024-12-31,
Miami,Miami - South Beach,future_growth_catalysts_score,70.0,12,18,Development Pipeline,2024-12-31,
Miami,Miami - South Beach,composite_overall_score,81.3,12,18,Weighted Average,2024-12-31,
Miami,Miami - South Beach,investor_attractiveness_score,74.5,12,18,Investment Analysis,2024-12-31,
Miami,Miami - South Beach,resident_desirability_score,88.0,12,18,Lifestyle Index,2024-12-31,
Miami,Miami - South Beach,value_add_potential_score,52.0,12,18,Growth Potential,2024-12-31,
Miami,Miami - South Beach,transit_connectivity_score,88.0,12,18,Miami-Dade Transit,2025-01-01,Metrorail/bus connectivity
Miami,Miami - South Beach,restaurant_density_per_1000,69.8,12,18,Yelp API,2025-01-01,
Miami,Miami - South Beach,median_household_income_thousands,180.0,12,18,Census ACS 2024,2024-12-31,
Miami,Miami - South Beach,bachelor_degree_plus_pct,69.7,12,18,Census ACS 2024,2024-12-31,
Miami,Miami - South Beach,job_density_per_sq_mile,35100.0,12,18,BLS / LEHD,2024-12-31,
Miami,Miami - South Beach,year_over_year_price_appreciation_pct,13.7,12,18,Zillow Home Value Index,2024-11-01,
Miami,Miami - South Beach,new_construction_permits_ytd,888.0,12,18,Miami-Dade Building,2024-12-31,
Miami,Miami - South Beach,crime_rate_per_1000_residents,11.6,12,18,Miami PD,2024-11-01,
Miami,Miami - South Beach,waterfront_proximity_score,83.7,12,18,GIS Analysis,2025-01-01,Proximity to water/beach
Miami,Miami - South Beach,walkability_index,86.0,12,18,Walk Score,2025-01-01,
Miami,Miami - South Beach,avg_commute_time_minutes,6.0,12,18,Census ACS,2024-12-31,
Miami,Miami - South Beach,coffee_shops_per_1000,20.5,12,18,Yelp / Google Places,2025-01-01,
Miami,Miami - South of Fifth (SoFi),accessibility_score,85.0,13,29,Walk Score / Transit Data,2025-01-01,
Miami,Miami - South of Fifth (SoFi),amenity_score,92.0,13,29,Google Places / Yelp,2025-01-01,
Miami,Miami - South of Fifth (SoFi),demographic_quality_score,87.0,13,29,Census ACS 2024,2024-12-31,
Miami,Miami - South of Fifth (SoFi),employment_economic_score,75.0,13,29,Labor Bureau / Tech Data,2024-12-31,
Miami,Miami - South of Fifth (SoFi),real_estate_momentum_score,74.0,13,29,Zillow / Redfin,2024-11-01,
Miami,Miami - South of Fifth (SoFi),development_investment_score,72.0,13,29,City Planning / CRE,2024-12-31,
Miami,Miami - South of Fifth (SoFi),livability_safety_score,85.0,13,29,Crime Data / MPD,2024-11-01,
Miami,Miami - South of Fifth (SoFi),cultural_vibrancy_score,86.0,13,29,Cultural Institutions,2024-12-31,
Miami,Miami - South of Fifth (SoFi),future_growth_catalysts_score,66.0,13,29,Development Pipeline,2024-12-31,
Miami,Miami - South of Fifth (SoFi),composite_overall_score,80.2,13,29,Weighted Average,2024-12-31,
Miami,Miami - South of Fifth (SoFi),investor_attractiveness_score,71.8,13,29,Investment Analysis,2024-12-31,
Miami,Miami - South of Fifth (SoFi),resident_desirability_score,87.0,13,29,Lifestyle Index,2024-12-31,
Miami,Miami - South of Fifth (SoFi),value_add_potential_score,48.0,13,29,Growth Potential,2024-12-31,
Miami,Miami - South of Fifth (SoFi),transit_connectivity_score,87.0,13,29,Miami-Dade Transit,2025-01-01,Metrorail/bus connectivity
Miami,Miami - South of Fifth (SoFi),restaurant_density_per_1000,69.0,13,29,Yelp API,2025-01-01,
Miami,Miami - South of Fifth (SoFi),median_household_income_thousands,191.0,13,29,Census ACS 2024,2024-12-31,
Miami,Miami - South of Fifth (SoFi),bachelor_degree_plus_pct,74.0,13,29,Census ACS 2024,2024-12-31,
Miami,Miami - South of Fifth (SoFi),job_density_per_sq_mile,33750.0,13,29,BLS / LEHD,2024-12-31,
Miami,Miami - South of Fifth (SoFi),year_over_year_price_appreciation_pct,13.3,13,29,Zillow Home Value Index,2024-11-01,
Miami,Miami - South of Fifth (SoFi),new_construction_permits_ytd,864.0,13,29,Miami-Dade Building,2024-12-31,
Miami,Miami - South of Fifth (SoFi),crime_rate_per_1000_residents,8.2,13,29,Miami PD,2024-11-01,
Miami,Miami - South of Fifth (SoFi),waterfront_proximity_score,82.8,13,29,GIS Analysis,2025-01-01,Proximity to water/beach
Miami,Miami - South of Fifth (SoFi),walkability_index,85.0,13,29,Walk Score,2025-01-01,
Miami,Miami - South of Fifth (SoFi),avg_commute_time_minutes,7.0,13,29,Census ACS,2024-12-31,
Miami,Miami - South of Fifth (SoFi),coffee_shops_per_1000,20.2,13,29,Yelp / Google Places,2025-01-01,
Miami,Miami - Coconut Grove NE,accessibility_score,80.0,14,16,Walk Score / Transit Data,2025-01-01,
Miami,Miami - Coconut Grove NE,amenity_score,84.0,14,16,Google Places / Yelp,2025-01-01,
Miami,Miami - Coconut Grove NE,demographic_quality_score,81.0,14,16,Census ACS 2024,2024-12-31,
Miami,Miami - Coconut Grove NE,employment_economic_score,74.0,14,16,Labor Bureau / Tech Data,2024-12-31,
Miami,Miami - Coconut Grove NE,real_estate_momentum_score,82.0,14,16,Zillow / Redfin,2024-11-01,
Miami,Miami - Coconut Grove NE,development_investment_score,80.0,14,16,City Planning / CRE,2024-12-31,
Miami,Miami - Coconut Grove NE,livability_safety_score,82.0,14,16,Crime Data / MPD,2024-11-01,
Miami,Miami - Coconut Grove NE,cultural_vibrancy_score,85.0,14,16,Cultural Institutions,2024-12-31,
Miami,Miami - Coconut Grove NE,future_growth_catalysts_score,76.0,14,16,Development Pipeline,2024-12-31,
Miami,Miami - Coconut Grove NE,composite_overall_score,80.4,14,16,Weighted Average,2024-12-31,
Miami,Miami - Coconut Grove NE,investor_attractiveness_score,78.0,14,16,Investment Analysis,2024-12-31,
Miami,Miami - Coconut Grove NE,resident_desirability_score,82.8,14,16,Lifestyle Index,2024-12-31,
Miami,Miami - Coconut Grove NE,value_add_potential_score,44.0,14,16,Growth Potential,2024-12-31,
Miami,Miami - Coconut Grove NE,transit_connectivity_score,82.0,14,16,Miami-Dade Transit,2025-01-01,Metrorail/bus connectivity
Miami,Miami - Coconut Grove NE,restaurant_density_per_1000,63.0,14,16,Yelp API,2025-01-01,
Miami,Miami - Coconut Grove NE,median_household_income_thousands,178.0,14,16,Census ACS 2024,2024-12-31,
Miami,Miami - Coconut Grove NE,bachelor_degree_plus_pct,68.8,14,16,Census ACS 2024,2024-12-31,
Miami,Miami - Coconut Grove NE,job_density_per_sq_mile,33300.0,14,16,BLS / LEHD,2024-12-31,
Miami,Miami - Coconut Grove NE,year_over_year_price_appreciation_pct,14.8,14,16,Zillow Home Value Index,2024-11-01,
Miami,Miami - Coconut Grove NE,new_construction_permits_ytd,960.0,14,16,Miami-Dade Building,2024-12-31,
Miami,Miami - Coconut Grove NE,crime_rate_per_1000_residents,9.9,14,16,Miami PD,2024-11-01,
Miami,Miami - Coconut Grove NE,waterfront_proximity_score,75.6,14,16,GIS Analysis,2025-01-01,Proximity to water/beach
Miami,Miami - Coconut Grove NE,walkability_index,80.0,14,16,Walk Score,2025-01-01,
Miami,Miami - Coconut Grove NE,avg_commute_time_minutes,9.0,14,16,Census ACS,2024-12-31,
Miami,Miami - Coconut Grove NE,coffee_shops_per_1000,18.5,14,16,Yelp / Google Places,2025-01-01,
Miami,Miami - North Miami Beach,accessibility_score,77.0,15,27,Walk Score / Transit Data,2025-01-01,
Miami,Miami - North Miami Beach,amenity_score,80.0,15,27,Google Places / Yelp,2025-01-01,
Miami,Miami - North Miami Beach,demographic_quality_score,74.0,15,27,Census ACS 2024,2024-12-31,
Miami,Miami - North Miami Beach,employment_economic_score,70.0,15,27,Labor Bureau / Tech Data,2024-12-31,
Miami,Miami - North Miami Beach,real_estate_momentum_score,78.0,15,27,Zillow / Redfin,2024-11-01,
Miami,Miami - North Miami Beach,development_investment_score,76.0,15,27,City Planning / CRE,2024-12-31,
Miami,Miami - North Miami Beach,livability_safety_score,78.0,15,27,Crime Data / MPD,2024-11-01,
Miami,Miami - North Miami Beach,cultural_vibrancy_score,78.0,15,27,Cultural Institutions,2024-12-31,
Miami,Miami - North Miami Beach,future_growth_catalysts_score,72.0,15,27,Development Pipeline,2024-12-31,
Miami,Miami - North Miami Beach,composite_overall_score,75.9,15,27,Weighted Average,2024-12-31,
Miami,Miami - North Miami Beach,investor_attractiveness_score,74.0,15,27,Investment Analysis,2024-12-31,
Miami,Miami - North Miami Beach,resident_desirability_score,78.2,15,27,Lifestyle Index,2024-12-31,
Miami,Miami - North Miami Beach,value_add_potential_score,40.0,15,27,Growth Potential,2024-12-31,
Miami,Miami - North Miami Beach,transit_connectivity_score,79.0,15,27,Miami-Dade Transit,2025-01-01,Metrorail/bus connectivity
Miami,Miami - North Miami Beach,restaurant_density_per_1000,60.0,15,27,Yelp API,2025-01-01,
Miami,Miami - North Miami Beach,median_household_income_thousands,163.0,15,27,Census ACS 2024,2024-12-31,
Miami,Miami - North Miami Beach,bachelor_degree_plus_pct,62.9,15,27,Census ACS 2024,2024-12-31,
Miami,Miami - North Miami Beach,job_density_per_sq_mile,31500.0,15,27,BLS / LEHD,2024-12-31,
Miami,Miami - North Miami Beach,year_over_year_price_appreciation_pct,14.0,15,27,Zillow Home Value Index,2024-11-01,
Miami,Miami - North Miami Beach,new_construction_permits_ytd,912.0,15,27,Miami-Dade Building,2024-12-31,
Miami,Miami - North Miami Beach,crime_rate_per_1000_residents,12.1,15,27,Miami PD,2024-11-01,
Miami,Miami - North Miami Beach,waterfront_proximity_score,72.0,15,27,GIS Analysis,2025-01-01,Proximity to water/beach
Miami,Miami - North Miami Beach,walkability_index,77.0,15,27,Walk Score,2025-01-01,
Miami,Miami - North Miami Beach,avg_commute_time_minutes,10.0,15,27,Census ACS,2024-12-31,
Miami,Miami - North Miami Beach,coffee_shops_per_1000,17.6,15,27,Yelp / Google Places,2025-01-01,
Miami,Miami - Aventura,accessibility_score,79.0,16,30,Walk Score / Transit Data,2025-01-01,
Miami,Miami - Aventura,amenity_score,88.0,16,30,Google Places / Yelp,2025-01-01,
Miami,Miami - Aventura,demographic_quality_score,83.0,16,30,Census ACS 2024,2024-12-31,
Miami,Miami - Aventura,employment_economic_score,76.0,16,30,Labor Bureau / Tech Data,2024-12-31,
Miami,Miami - Aventura,real_estate_momentum_score,75.0,16,30,Zillow / Redfin,2024-11-01,
Miami,Miami - Aventura,development_investment_score,74.0,16,30,City Planning / CRE,2024-12-31,
Miami,Miami - Aventura,livability_safety_score,84.0,16,30,Crime Data / MPD,2024-11-01,
Miami,Miami - Aventura,cultural_vibrancy_score,80.0,16,30,Cultural Institutions,2024-12-31,
Miami,Miami - Aventura,future_growth_catalysts_score,68.0,16,30,Development Pipeline,2024-12-31,
Miami,Miami - Aventura,composite_overall_score,78.6,16,30,Weighted Average,2024-12-31,
Miami,Miami - Aventura,investor_attractiveness_score,73.2,16,30,Investment Analysis,2024-12-31,
Miami,Miami - Aventura,resident_desirability_score,82.8,16,30,Lifestyle Index,2024-12-31,
Miami,Miami - Aventura,value_add_potential_score,36.0,16,30,Growth Potential,2024-12-31,
Miami,Miami - Aventura,transit_connectivity_score,81.0,16,30,Miami-Dade Transit,2025-01-01,Metrorail/bus connectivity
Miami,Miami - Aventura,restaurant_density_per_1000,66.0,16,30,Yelp API,2025-01-01,
Miami,Miami - Aventura,median_household_income_thousands,183.0,16,30,Census ACS 2024,2024-12-31,
Miami,Miami - Aventura,bachelor_degree_plus_pct,70.5,16,30,Census ACS 2024,2024-12-31,
Miami,Miami - Aventura,job_density_per_sq_mile,34200.0,16,30,BLS / LEHD,2024-12-31,
Miami,Miami - Aventura,year_over_year_price_appreciation_pct,13.5,16,30,Zillow Home Value Index,2024-11-01,
Miami,Miami - Aventura,new_construction_permits_ytd,888.0,16,30,Miami-Dade Building,2024-12-31,
Miami,Miami - Aventura,crime_rate_per_1000_residents,8.8,16,30,Miami PD,2024-11-01,
Miami,Miami - Aventura,waterfront_proximity_score,79.2,16,30,GIS Analysis,2025-01-01,Proximity to water/beach
Miami,Miami - Aventura,walkability_index,79.0,16,30,Walk Score,2025-01-01,
Miami,Miami - Aventura,avg_commute_time_minutes,9.0,16,30,Census ACS,2024-12-31,
Miami,Miami - Aventura,coffee_shops_per_1000,19.4,16,30,Yelp / Google Places,2025-01-01,
Miami,Miami - Key Biscayne,accessibility_score,74.0,17,40,Walk Score / Transit Data,2025-01-01,
Miami,Miami - Key Biscayne,amenity_score,82.0,17,40,Google Places / Yelp,2025-01-01,
Miami,Miami - Key Biscayne,demographic_quality_score,86.0,17,40,Census ACS 2024,2024-12-31,
Miami,Miami - Key Biscayne,employment_economic_score,68.0,17,40,Labor Bureau / Tech Data,2024-12-31,
Miami,Miami - Key Biscayne,real_estate_momentum_score,70.0,17,40,Zillow / Redfin,2024-11-01,
Miami,Miami - Key Biscayne,development_investment_score,66.0,17,40,City Planning / CRE,2024-12-31,
Miami,Miami - Key Biscayne,livability_safety_score,88.0,17,40,Crime Data / MPD,2024-11-01,
Miami,Miami - Key Biscayne,cultural_vibrancy_score,76.0,17,40,Cultural Institutions,2024-12-31,
Miami,Miami - Key Biscayne,future_growth_catalysts_score,60.0,17,40,Development Pipeline,2024-12-31,
Miami,Miami - Key Biscayne,composite_overall_score,74.4,17,40,Weighted Average,2024-12-31,
Miami,Miami - Key Biscayne,investor_attractiveness_score,66.0,17,40,Investment Analysis,2024-12-31,
Miami,Miami - Key Biscayne,resident_desirability_score,80.0,17,40,Lifestyle Index,2024-12-31,
Miami,Miami - Key Biscayne,value_add_potential_score,32.0,17,40,Growth Potential,2024-12-31,
Miami,Miami - Key Biscayne,transit_connectivity_score,76.0,17,40,Miami-Dade Transit,2025-01-01,Metrorail/bus connectivity
Miami,Miami - Key Biscayne,restaurant_density_per_1000,61.5,17,40,Yelp API,2025-01-01,
Miami,Miami - Key Biscayne,median_household_income_thousands,189.0,17,40,Census ACS 2024,2024-12-31,
Miami,Miami - Key Biscayne,bachelor_degree_plus_pct,73.1,17,40,Census ACS 2024,2024-12-31,
Miami,Miami - Key Biscayne,job_density_per_sq_mile,30600.0,17,40,BLS / LEHD,2024-12-31,
Miami,Miami - Key Biscayne,year_over_year_price_appreciation_pct,12.6,17,40,Zillow Home Value Index,2024-11-01,
Miami,Miami - Key Biscayne,new_construction_permits_ytd,792.0,17,40,Miami-Dade Building,2024-12-31,
Miami,Miami - Key Biscayne,crime_rate_per_1000_residents,6.6,17,40,Miami PD,2024-11-01,
Miami,Miami - Key Biscayne,waterfront_proximity_score,73.8,17,40,GIS Analysis,2025-01-01,Proximity to water/beach
Miami,Miami - Key Biscayne,walkability_index,74.0,17,40,Walk Score,2025-01-01,
Miami,Miami - Key Biscayne,avg_commute_time_minutes,12.0,17,40,Census ACS,2024-12-31,
Miami,Miami - Key Biscayne,coffee_shops_per_1000,18.0,17,40,Yelp / Google Places,2025-01-01,
Miami,Miami - Doral,accessibility_score,76.0,18,31,Walk Score / Transit Data,2025-01-01,
Miami,Miami - Doral,amenity_score,81.0,18,31,Google Places / Yelp,2025-01-01,
Miami,Miami - Doral,demographic_quality_score,78.0,18,31,Census ACS 2024,2024-12-31,
Miami,Miami - Doral,employment_economic_score,78.0,18,31,Labor Bureau / Tech Data,2024-12-31,
Miami,Miami - Doral,real_estate_momentum_score,79.0,18,31,Zillow / Redfin,2024-11-01,
Miami,Miami - Doral,development_investment_score,78.0,18,31,City Planning / CRE,2024-12-31,
Miami,Miami - Doral,livability_safety_score,80.0,18,31,Crime Data / MPD,2024-11-01,
Miami,Miami - Doral,cultural_vibrancy_score,77.0,18,31,Cultural Institutions,2024-12-31,
Miami,Miami - Doral,future_growth_catalysts_score,72.0,18,31,Development Pipeline,2024-12-31,
Miami,Miami - Doral,composite_overall_score,77.7,18,31,Weighted Average,2024-12-31,
Miami,Miami - Doral,investor_attractiveness_score,76.8,18,31,Investment Analysis,2024-12-31,
Miami,Miami - Doral,resident_desirability_score,78.5,18,31,Lifestyle Index,2024-12-31,
Miami,Miami - Doral,value_add_potential_score,28.0,18,31,Growth Potential,2024-12-31,
Miami,Miami - Doral,transit_connectivity_score,78.0,18,31,Miami-Dade Transit,2025-01-01,Metrorail/bus connectivity
Miami,Miami - Doral,restaurant_density_per_1000,60.8,18,31,Yelp API,2025-01-01,
Miami,Miami - Doral,median_household_income_thousands,172.0,18,31,Census ACS 2024,2024-12-31,
Miami,Miami - Doral,bachelor_degree_plus_pct,66.3,18,31,Census ACS 2024,2024-12-31,
Miami,Miami - Doral,job_density_per_sq_mile,35100.0,18,31,BLS / LEHD,2024-12-31,
Miami,Miami - Doral,year_over_year_price_appreciation_pct,14.2,18,31,Zillow Home Value Index,2024-11-01,
Miami,Miami - Doral,new_construction_permits_ytd,936.0,18,31,Miami-Dade Building,2024-12-31,
Miami,Miami - Doral,crime_rate_per_1000_residents,11.0,18,31,Miami PD,2024-11-01,
Miami,Miami - Doral,waterfront_proximity_score,72.9,18,31,GIS Analysis,2025-01-01,Proximity to water/beach
Miami,Miami - Doral,walkability_index,76.0,18,31,Walk Score,2025-01-01,
Miami,Miami - Doral,avg_commute_time_minutes,11.0,18,31,Census ACS,2024-12-31,
Miami,Miami - Doral,coffee_shops_per_1000,17.8,18,31,Yelp / Google Places,2025-01-01,
Chicago,Chicago - Gold Coast,accessibility_score,87.0,11,19,Walk Score / Transit Data,2025-01-01,
Chicago,Chicago - Gold Coast,amenity_score,91.0,11,19,Google Places / Yelp,2025-01-01,
Chicago,Chicago - Gold Coast,demographic_quality_score,87.0,11,19,Census ACS 2024,2024-12-31,
Chicago,Chicago - Gold Coast,employment_economic_score,82.0,11,19,Labor Bureau / Tech Data,2024-12-31,
Chicago,Chicago - Gold Coast,real_estate_momentum_score,77.0,11,19,Zillow / Redfin,2024-11-01,
Chicago,Chicago - Gold Coast,development_investment_score,76.0,11,19,City Planning / CRE,2024-12-31,
Chicago,Chicago - Gold Coast,livability_safety_score,87.0,11,19,Crime Data / CPD,2024-11-01,
Chicago,Chicago - Gold Coast,cultural_vibrancy_score,86.0,11,19,Cultural Institutions,2024-12-31,
Chicago,Chicago - Gold Coast,future_growth_catalysts_score,70.0,11,19,Development Pipeline,2024-12-31,
Chicago,Chicago - Gold Coast,composite_overall_score,82.6,11,19,Weighted Average,2024-12-31,
Chicago,Chicago - Gold Coast,investor_attractiveness_score,76.2,11,19,Investment Analysis,2024-12-31,
Chicago,Chicago - Gold Coast,resident_desirability_score,87.8,11,19,Lifestyle Index,2024-12-31,
Chicago,Chicago - Gold Coast,value_add_potential_score,56.0,11,19,Growth Potential,2024-12-31,
Chicago,Chicago - Gold Coast,transit_connectivity_score,91.0,11,19,CTA / Metra,2025-01-01,L train/bus connectivity
Chicago,Chicago - Gold Coast,restaurant_density_per_1000,71.0,11,19,Yelp API,2025-01-01,
Chicago,Chicago - Gold Coast,median_household_income_thousands,174.0,11,19,Census ACS 2024,2024-12-31,
Chicago,Chicago - Gold Coast,bachelor_degree_plus_pct,76.6,11,19,Census ACS 2024,2024-12-31,
Chicago,Chicago - Gold Coast,job_density_per_sq_mile,39360.0,11,19,BLS / LEHD,2024-12-31,
Chicago,Chicago - Gold Coast,year_over_year_price_appreciation_pct,9.2,11,19,Zillow Home Value Index,2024-11-01,
Chicago,Chicago - Gold Coast,new_construction_permits_ytd,684.0,11,19,Chicago Building Dept,2024-12-31,
Chicago,Chicago - Gold Coast,crime_rate_per_1000_residents,7.8,11,19,CPD Crime Stats,2024-11-01,
Chicago,Chicago - Gold Coast,lakefront_proximity_score,77.3,11,19,GIS Analysis,2025-01-01,Proximity to Lake Michigan
Chicago,Chicago - Gold Coast,walkability_index,87.0,11,19,Walk Score,2025-01-01,
Chicago,Chicago - Gold Coast,avg_commute_time_minutes,6.0,11,19,Census ACS,2024-12-31,
Chicago,Chicago - Gold Coast,coffee_shops_per_1000,21.8,11,19,Yelp / Google Places,2025-01-01,
Chicago,Chicago - Bucktown,accessibility_score,85.0,12,15,Walk Score / Transit Data,2025-01-01,
Chicago,Chicago - Bucktown,amenity_score,88.0,12,15,Google Places / Yelp,2025-01-01,
Chicago,Chicago - Bucktown,demographic_quality_score,82.0,12,15,Census ACS 2024,2024-12-31,
Chicago,Chicago - Bucktown,employment_economic_score,81.0,12,15,Labor Bureau / Tech Data,2024-12-31,
Chicago,Chicago - Bucktown,real_estate_momentum_score,82.0,12,15,Zillow / Redfin,2024-11-01,
Chicago,Chicago - Bucktown,development_investment_score,80.0,12,15,City Planning / CRE,2024-12-31,
Chicago,Chicago - Bucktown,livability_safety_score,81.0,12,15,Crime Data / CPD,2024-11-01,
Chicago,Chicago - Bucktown,cultural_vibrancy_score,87.0,12,15,Cultural Institutions,2024-12-31,
Chicago,Chicago - Bucktown,future_growth_catalysts_score,74.0,12,15,Development Pipeline,2024-12-31,
Chicago,Chicago - Bucktown,composite_overall_score,82.2,12,15,Weighted Average,2024-12-31,
Chicago,Chicago - Bucktown,investor_attractiveness_score,79.2,12,15,Investment Analysis,2024-12-31,
Chicago,Chicago - Bucktown,resident_desirability_score,85.2,12,15,Lifestyle Index,2024-12-31,
Chicago,Chicago - Bucktown,value_add_potential_score,52.0,12,15,Growth Potential,2024-12-31,
Chicago,Chicago - Bucktown,transit_connectivity_score,89.0,12,15,CTA / Metra,2025-01-01,L train/bus connectivity
Chicago,Chicago - Bucktown,restaurant_density_per_1000,68.6,12,15,Yelp API,2025-01-01,
Chicago,Chicago - Bucktown,median_household_income_thousands,164.0,12,15,Census ACS 2024,2024-12-31,
Chicago,Chicago - Bucktown,bachelor_degree_plus_pct,72.2,12,15,Census ACS 2024,2024-12-31,
Chicago,Chicago - Bucktown,job_density_per_sq_mile,38880.0,12,15,BLS / LEHD,2024-12-31,
Chicago,Chicago - Bucktown,year_over_year_price_appreciation_pct,9.8,12,15,Zillow Home Value Index,2024-11-01,
Chicago,Chicago - Bucktown,new_construction_permits_ytd,720.0,12,15,Chicago Building Dept,2024-12-31,
Chicago,Chicago - Bucktown,crime_rate_per_1000_residents,11.4,12,15,CPD Crime Stats,2024-11-01,
Chicago,Chicago - Bucktown,lakefront_proximity_score,74.8,12,15,GIS Analysis,2025-01-01,Proximity to Lake Michigan
Chicago,Chicago - Bucktown,walkability_index,85.0,12,15,Walk Score,2025-01-01,
Chicago,Chicago - Bucktown,avg_commute_time_minutes,7.0,12,15,Census ACS,2024-12-31,
Chicago,Chicago - Bucktown,coffee_shops_per_1000,21.1,12,15,Yelp / Google Places,2025-01-01,
Chicago,Chicago - Ukrainian Village,accessibility_score,84.0,13,13,Walk Score / Transit Data,2025-01-01,
Chicago,Chicago - Ukrainian Village,amenity_score,87.0,13,13,Google Places / Yelp,2025-01-01,
Chicago,Chicago - Ukrainian Village,demographic_quality_score,80.0,13,13,Census ACS 2024,2024-12-31,
Chicago,Chicago - Ukrainian Village,employment_economic_score,80.0,13,13,Labor Bureau / Tech Data,2024-12-31,
Chicago,Chicago - Ukrainian Village,real_estate_momentum_score,84.0,13,13,Zillow / Redfin,2024-11-01,
Chicago,Chicago - Ukrainian Village,development_investment_score,82.0,13,13,City Planning / CRE,2024-12-31,
Chicago,Chicago - Ukrainian Village,livability_safety_score,79.0,13,13,Crime Data / CPD,2024-11-01,
Chicago,Chicago - Ukrainian Village,cultural_vibrancy_score,88.0,13,13,Cultural Institutions,2024-12-31,
Chicago,Chicago - Ukrainian Village,future_growth_catalysts_score,76.0,13,13,Development Pipeline,2024-12-31,
Chicago,Chicago - Ukrainian Village,composite_overall_score,82.2,13,13,Weighted Average,2024-12-31,
Chicago,Chicago - Ukrainian Village,investor_attractiveness_score,80.5,13,13,Investment Analysis,2024-12-31,
Chicago,Chicago - Ukrainian Village,resident_desirability_score,84.5,13,13,Lifestyle Index,2024-12-31,
Chicago,Chicago - Ukrainian Village,value_add_potential_score,48.0,13,13,Growth Potential,2024-12-31,
Chicago,Chicago - Ukrainian Village,transit_connectivity_score,88.0,13,13,CTA / Metra,2025-01-01,L train/bus connectivity
Chicago,Chicago - Ukrainian Village,restaurant_density_per_1000,67.9,13,13,Yelp API,2025-01-01,
Chicago,Chicago - Ukrainian Village,median_household_income_thousands,160.0,13,13,Census ACS 2024,2024-12-31,
Chicago,Chicago - Ukrainian Village,bachelor_degree_plus_pct,70.4,13,13,Census ACS 2024,2024-12-31,
Chicago,Chicago - Ukrainian Village,job_density_per_sq_mile,38400.0,13,13,BLS / LEHD,2024-12-31,
Chicago,Chicago - Ukrainian Village,year_over_year_price_appreciation_pct,10.1,13,13,Zillow Home Value Index,2024-11-01,
Chicago,Chicago - Ukrainian Village,new_construction_permits_ytd,738.0,13,13,Chicago Building Dept,2024-12-31,
Chicago,Chicago - Ukrainian Village,crime_rate_per_1000_residents,12.6,13,13,CPD Crime Stats,2024-11-01,
Chicago,Chicago - Ukrainian Village,lakefront_proximity_score,74.0,13,13,GIS Analysis,2025-01-01,Proximity to Lake Michigan
Chicago,Chicago - Ukrainian Village,walkability_index,84.0,13,13,Walk Score,2025-01-01,
Chicago,Chicago - Ukrainian Village,avg_commute_time_minutes,8.0,13,13,Census ACS,2024-12-31,
Chicago,Chicago - Ukrainian Village,coffee_shops_per_1000,20.9,13,13,Yelp / Google Places,2025-01-01,
Chicago,Chicago - South Loop,accessibility_score,86.0,14,20,Walk Score / Transit Data,2025-01-01,
Chicago,Chicago - South Loop,amenity_score,89.0,14,20,Google Places / Yelp,2025-01-01,
Chicago,Chicago - South Loop,demographic_quality_score,83.0,14,20,Census ACS 2024,2024-12-31,
Chicago,Chicago - South Loop,employment_economic_score,84.0,14,20,Labor Bureau / Tech Data,2024-12-31,
Chicago,Chicago - South Loop,real_estate_momentum_score,79.0,14,20,Zillow / Redfin,2024-11-01,
Chicago,Chicago - South Loop,development_investment_score,78.0,14,20,City Planning / CRE,2024-12-31,
Chicago,Chicago - South Loop,livability_safety_score,82.0,14,20,Crime Data / CPD,2024-11-01,
