geography,geography_type,indicator_name,indicator_value,indicator_unit,period,period_type,data_source,notes
"New York-Newark-Jersey City, NY-NJ-PA",Metro,gdp_total,1992779.0,million_USD,2021-01-01,annual,Bureau of Economic Analysis 2021,Current dollars
"New York-Newark-Jersey City, NY-NJ-PA",Metro,gdp_total,2163209.0,million_USD,2022-01-01,annual,Bureau of Economic Analysis 2022,Current dollars
"New York-Newark-Jersey City, NY-NJ-PA",Metro,gdp_total,2298868.0,million_USD,2023-01-01,annual,Bureau of Economic Analysis 2023,Current dollars
"New York-Newark-Jersey City, NY-NJ-PA",Metro,gdp_total,2425000.0,million_USD,2024-01-01,annual,Bureau of Economic Analysis 2024,Current dollars
"New York-Newark-Jersey City, NY-NJ-PA",Metro,gini_coefficient,0.52,index,2020-01-01,annual,US Census Bureau ACS 2020,Income inequality measure
"New York-Newark-Jersey City, NY-NJ-PA",Metro,gini_coefficient,0.518,index,2021-01-01,annual,US Census Bureau ACS 2021,Income inequality measure
"New York-Newark-Jersey City, NY-NJ-PA",Metro,gini_coefficient,0.517,index,2022-01-01,annual,US Census Bureau ACS 2022,Income inequality measure
"New York-Newark-Jersey City, NY-NJ-PA",Metro,gini_coefficient,0.515,index,2023-01-01,annual,US Census Bureau ACS 2023,Income inequality measure
"New York-Newark-Jersey City, NY-NJ-PA",Metro,gini_coefficient,0.514,index,2024-01-01,annual,US Census Bureau ACS 2024,Income inequality measure
"New York-Newark-Jersey City, NY-NJ-PA",Metro,highway_congestion_index,85.0,index_0_100,2020-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2020,Higher values indicate more congestion
"New York-Newark-Jersey City, NY-NJ-PA",Metro,highway_congestion_index,78.0,index_0_100,2021-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2021,Higher values indicate more congestion
"New York-Newark-Jersey City, NY-NJ-PA",Metro,highway_congestion_index,82.0,index_0_100,2022-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2022,Higher values indicate more congestion
"New York-Newark-Jersey City, NY-NJ-PA",Metro,highway_congestion_index,84.0,index_0_100,2023-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2023,Higher values indicate more congestion
"New York-Newark-Jersey City, NY-NJ-PA",Metro,highway_congestion_index,86.0,index_0_100,2024-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2024,Higher values indicate more congestion
"New York-Newark-Jersey City, NY-NJ-PA",Metro,home_price_appreciation_yoy,14.06,percent,2021-01-01,annual,Calculated from home price data,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,home_price_appreciation_yoy,13.03,percent,2022-01-01,annual,Calculated from home price data,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,home_price_appreciation_yoy,9.5,percent,2023-01-01,annual,Calculated from home price data,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,home_price_appreciation_yoy,4.84,percent,2024-01-01,annual,Calculated from home price data,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,homeownership_rate,45.5,percent,2020-01-01,quarterly,US Census Bureau Housing Vacancies 2020,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,homeownership_rate,45.8,percent,2021-01-01,quarterly,US Census Bureau Housing Vacancies 2021,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,homeownership_rate,46.2,percent,2022-01-01,quarterly,US Census Bureau Housing Vacancies 2022,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,homeownership_rate,46.6,percent,2023-01-01,quarterly,US Census Bureau Housing Vacancies 2023,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,homeownership_rate,47.0,percent,2024-01-01,quarterly,US Census Bureau Housing Vacancies 2024,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,income_growth_rate_yoy,4.67,percent,2021-01-01,annual,Calculated from US Census Bureau ACS,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,income_growth_rate_yoy,4.79,percent,2022-01-01,annual,Calculated from US Census Bureau ACS,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,income_growth_rate_yoy,3.57,percent,2023-01-01,annual,Calculated from US Census Bureau ACS,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,income_growth_rate_yoy,3.39,percent,2024-01-01,annual,Calculated from US Census Bureau ACS,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,labor_force_participation_rate,61.2,percent,2020-01-01,annual,BLS LAUS 2020,Ages 16 and over
"New York-Newark-Jersey City, NY-NJ-PA",Metro,labor_force_participation_rate,61.8,percent,2021-01-01,annual,BLS LAUS 2021,Ages 16 and over
"New York-Newark-Jersey City, NY-NJ-PA",Metro,labor_force_participation_rate,62.2,percent,2022-01-01,annual,BLS LAUS 2022,Ages 16 and over
"New York-Newark-Jersey City, NY-NJ-PA",Metro,labor_force_participation_rate,62.5,percent,2023-01-01,annual,BLS LAUS 2023,Ages 16 and over
"New York-Newark-Jersey City, NY-NJ-PA",Metro,labor_force_participation_rate,62.6,percent,2024-01-01,annual,BLS LAUS 2024,Ages 16 and over
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_age,38.8,years,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_age,39.0,years,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_age,39.2,years,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_age,39.4,years,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_age,39.5,years,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_home_price,498000.0,USD,2020-01-01,annual,Redfin/Zillow Data 2020,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_home_price,568000.0,USD,2021-01-01,annual,Redfin/Zillow Data 2021,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_home_price,642000.0,USD,2022-01-01,annual,Redfin/Zillow Data 2022,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_home_price,703000.0,USD,2023-01-01,annual,Redfin/Zillow Data 2023,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_home_price,737000.0,USD,2024-01-01,annual,Redfin/Zillow Data 2024,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_household_income,72800.0,USD,2020-01-01,annual,US Census Bureau ACS 2020,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_household_income,76200.0,USD,2021-01-01,annual,US Census Bureau ACS 2021,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_household_income,79850.0,USD,2022-01-01,annual,US Census Bureau ACS 2022,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_household_income,82700.0,USD,2023-01-01,annual,US Census Bureau ACS 2023,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_household_income,85500.0,USD,2024-01-01,annual,US Census Bureau ACS 2024,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_rent_2br,2485.0,USD,2020-09-01,monthly,Realtor.com/Zillow Rental 2020,Monthly rent
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_rent_2br,2598.0,USD,2021-09-01,monthly,Realtor.com/Zillow Rental 2021,Monthly rent
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_rent_2br,2742.0,USD,2022-09-01,monthly,Realtor.com/Zillow Rental 2022,Monthly rent
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_rent_2br,2868.0,USD,2023-09-01,monthly,Realtor.com/Zillow Rental 2023,Monthly rent
"New York-Newark-Jersey City, NY-NJ-PA",Metro,median_rent_2br,2973.0,USD,2024-09-01,monthly,Realtor.com/Zillow Rental 2024,Monthly rent
"New York-Newark-Jersey City, NY-NJ-PA",Metro,net_domestic_migration,-125000.0,count,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,net_domestic_migration,-145000.0,count,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,net_domestic_migration,-165000.0,count,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,net_domestic_migration,-175000.0,count,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,net_domestic_migration,-185000.0,count,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,net_international_migration,125000.0,count,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,net_international_migration,145000.0,count,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,net_international_migration,165000.0,count,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,net_international_migration,175000.0,count,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,net_international_migration,185000.0,count,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,per_capita_income,77520.0,USD,2020-01-01,annual,BEA Personal Income 2020,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,per_capita_income,79840.0,USD,2021-01-01,annual,BEA Personal Income 2021,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,per_capita_income,82120.0,USD,2022-01-01,annual,BEA Personal Income 2022,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,per_capita_income,84084.0,USD,2023-01-01,annual,BEA Personal Income 2023,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,per_capita_income,86100.0,USD,2024-01-01,annual,BEA Personal Income 2024,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,population,20083412.0,count,2020-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,population,19890000.0,count,2021-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,population,19835000.0,count,2022-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,population,19726871.0,count,2023-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,population,19940274.0,count,2024-07-01,annual,US Census Bureau Vintage 2024 Estimates,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,population_growth_rate_yoy,-0.96,percent,2021-07-01,annual,Calculated from US Census Bureau data,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,population_growth_rate_yoy,-0.28,percent,2022-07-01,annual,Calculated from US Census Bureau data,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,population_growth_rate_yoy,-0.55,percent,2023-07-01,annual,Calculated from US Census Bureau data,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,population_growth_rate_yoy,1.08,percent,2024-07-01,annual,Calculated from US Census Bureau data,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,poverty_rate,13.2,percent,2020-01-01,annual,US Census Bureau ACS 2020,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,poverty_rate,12.8,percent,2021-01-01,annual,US Census Bureau ACS 2021,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,poverty_rate,12.6,percent,2022-01-01,annual,US Census Bureau ACS 2022,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,poverty_rate,12.5,percent,2023-01-01,annual,US Census Bureau ACS 2023,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,poverty_rate,12.4,percent,2024-01-01,annual,US Census Bureau ACS 2024,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,4.2,percent,2020-01-01,quarterly,BLS LAUS Q1 2020,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,15.8,percent,2020-04-01,quarterly,BLS LAUS Q2 2020,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,14.2,percent,2020-07-01,quarterly,BLS LAUS Q3 2020,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,10.5,percent,2020-10-01,quarterly,BLS LAUS Q4 2020,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,10.2,percent,2021-01-01,quarterly,BLS LAUS Q1 2021,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,9.5,percent,2021-04-01,quarterly,BLS LAUS Q2 2021,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,8.2,percent,2021-07-01,quarterly,BLS LAUS Q3 2021,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,6.8,percent,2021-10-01,quarterly,BLS LAUS Q4 2021,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,6.5,percent,2022-01-01,quarterly,BLS LAUS Q1 2022,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,5.8,percent,2022-04-01,quarterly,BLS LAUS Q2 2022,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,5.5,percent,2022-07-01,quarterly,BLS LAUS Q3 2022,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,5.2,percent,2022-10-01,quarterly,BLS LAUS Q4 2022,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,5.0,percent,2023-01-01,quarterly,BLS LAUS Q1 2023,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,4.8,percent,2023-04-01,quarterly,BLS LAUS Q2 2023,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,4.8,percent,2023-07-01,quarterly,BLS LAUS Q3 2023,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,5.0,percent,2023-10-01,quarterly,BLS LAUS Q4 2023,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,5.1,percent,2024-01-01,quarterly,BLS LAUS Q1 2024,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,5.0,percent,2024-04-01,quarterly,BLS LAUS Q2 2024,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,5.2,percent,2024-07-01,quarterly,BLS LAUS Q3 2024,
"New York-Newark-Jersey City, NY-NJ-PA",Metro,unemployment_rate,5.3,percent,2024-10-01,quarterly,BLS LAUS Q4 2024,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,education_bachelor_degree_pct,37.2,percent,2020-01-01,annual,US Census Bureau ACS 2020,Population 25 years and over
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,education_bachelor_degree_pct,37.7,percent,2021-01-01,annual,US Census Bureau ACS 2021,Population 25 years and over
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,education_bachelor_degree_pct,38.1,percent,2022-01-01,annual,US Census Bureau ACS 2022,Population 25 years and over
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,education_bachelor_degree_pct,38.3,percent,2023-01-01,annual,US Census Bureau ACS 2023,Population 25 years and over
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,education_bachelor_degree_pct,38.5,percent,2024-01-01,annual,US Census Bureau ACS 2024,Population 25 years and over
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,employment_total,2900000.0,count,2020-09-01,quarterly,BLS QCEW Q3 2020,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,employment_total,2930000.0,count,2021-09-01,quarterly,BLS QCEW Q3 2021,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,employment_total,2970000.0,count,2022-09-01,quarterly,BLS QCEW Q3 2022,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,employment_total,2982000.0,count,2023-09-01,quarterly,BLS QCEW Q3 2023,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,employment_total,3000000.0,count,2024-09-01,quarterly,BLS QCEW Q3 2024,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_growth_rate,7.18,percent,2021-01-01,annual,Calculated from BEA GDP data,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_growth_rate,8.57,percent,2022-01-01,annual,Calculated from BEA GDP data,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_growth_rate,7.54,percent,2023-01-01,annual,Calculated from BEA GDP data,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_growth_rate,5.45,percent,2024-01-01,annual,Calculated from BEA GDP data,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_per_capita,71352.0,USD,2020-01-01,annual,Calculated from BEA GDP and Census population,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_per_capita,76781.0,USD,2021-01-01,annual,Calculated from BEA GDP and Census population,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_per_capita,83829.0,USD,2022-01-01,annual,Calculated from BEA GDP and Census population,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_per_capita,91432.0,USD,2023-01-01,annual,Calculated from BEA GDP and Census population,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_per_capita,95765.0,USD,2024-01-01,annual,Calculated from BEA GDP and Census population,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_total,445600.0,million_USD,2020-01-01,annual,Bureau of Economic Analysis 2020,Current dollars
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_total,477580.0,million_USD,2021-01-01,annual,Bureau of Economic Analysis 2021,Current dollars
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_total,518485.0,million_USD,2022-01-01,annual,Bureau of Economic Analysis 2022,Current dollars
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_total,557601.0,million_USD,2023-01-01,annual,Bureau of Economic Analysis 2023,Current dollars
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gdp_total,588000.0,million_USD,2024-01-01,annual,Bureau of Economic Analysis 2024,Current dollars
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gini_coefficient,0.48,index,2020-01-01,annual,US Census Bureau ACS 2020,Income inequality measure
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gini_coefficient,0.478,index,2021-01-01,annual,US Census Bureau ACS 2021,Income inequality measure
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gini_coefficient,0.477,index,2022-01-01,annual,US Census Bureau ACS 2022,Income inequality measure
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gini_coefficient,0.475,index,2023-01-01,annual,US Census Bureau ACS 2023,Income inequality measure
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,gini_coefficient,0.474,index,2024-01-01,annual,US Census Bureau ACS 2024,Income inequality measure
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,highway_congestion_index,64.0,index_0_100,2020-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2020,Higher values indicate more congestion
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,highway_congestion_index,58.0,index_0_100,2021-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2021,Higher values indicate more congestion
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,highway_congestion_index,62.0,index_0_100,2022-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2022,Higher values indicate more congestion
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,highway_congestion_index,64.0,index_0_100,2023-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2023,Higher values indicate more congestion
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,highway_congestion_index,66.0,index_0_100,2024-01-01,annual,Texas A&M Transportation Institute Urban Mobility Report 2024,Higher values indicate more congestion
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,home_price_appreciation_yoy,20.81,percent,2021-01-01,annual,Calculated from home price data,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,home_price_appreciation_yoy,10.08,percent,2022-01-01,annual,Calculated from home price data,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,home_price_appreciation_yoy,3.05,percent,2023-01-01,annual,Calculated from home price data,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,home_price_appreciation_yoy,3.7,percent,2024-01-01,annual,Calculated from home price data,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,homeownership_rate,67.2,percent,2020-01-01,quarterly,US Census Bureau Housing Vacancies 2020,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,homeownership_rate,67.4,percent,2021-01-01,quarterly,US Census Bureau Housing Vacancies 2021,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,homeownership_rate,67.6,percent,2022-01-01,quarterly,US Census Bureau Housing Vacancies 2022,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,homeownership_rate,67.8,percent,2023-01-01,quarterly,US Census Bureau Housing Vacancies 2023,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,homeownership_rate,68.0,percent,2024-01-01,quarterly,US Census Bureau Housing Vacancies 2024,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,income_growth_rate_yoy,4.67,percent,2021-01-01,annual,Calculated from US Census Bureau ACS,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,income_growth_rate_yoy,4.34,percent,2022-01-01,annual,Calculated from US Census Bureau ACS,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,income_growth_rate_yoy,3.17,percent,2023-01-01,annual,Calculated from US Census Bureau ACS,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,income_growth_rate_yoy,3.26,percent,2024-01-01,annual,Calculated from US Census Bureau ACS,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,labor_force_participation_rate,63.5,percent,2020-01-01,annual,BLS LAUS 2020,Ages 16 and over
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,labor_force_participation_rate,63.7,percent,2021-01-01,annual,BLS LAUS 2021,Ages 16 and over
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,labor_force_participation_rate,63.9,percent,2022-01-01,annual,BLS LAUS 2022,Ages 16 and over
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,labor_force_participation_rate,64.1,percent,2023-01-01,annual,BLS LAUS 2023,Ages 16 and over
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,labor_force_participation_rate,64.2,percent,2024-01-01,annual,BLS LAUS 2024,Ages 16 and over
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_age,39.2,years,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_age,39.3,years,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_age,39.5,years,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_age,39.6,years,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_age,39.7,years,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_home_price,197000.0,USD,2020-01-01,annual,Redfin/Zillow Data 2020,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_home_price,238000.0,USD,2021-01-01,annual,Redfin/Zillow Data 2021,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_home_price,262000.0,USD,2022-01-01,annual,Redfin/Zillow Data 2022,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_home_price,270000.0,USD,2023-01-01,annual,Redfin/Zillow Data 2023,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_home_price,280000.0,USD,2024-01-01,annual,Redfin/Zillow Data 2024,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_household_income,77100.0,USD,2020-01-01,annual,US Census Bureau ACS 2020,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_household_income,80700.0,USD,2021-01-01,annual,US Census Bureau ACS 2021,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_household_income,84200.0,USD,2022-01-01,annual,US Census Bureau ACS 2022,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_household_income,86867.0,USD,2023-01-01,annual,US Census Bureau ACS 2023,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_household_income,89700.0,USD,2024-01-01,annual,US Census Bureau ACS 2024,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_rent_2br,1485.0,USD,2020-09-01,monthly,Realtor.com/Zillow Rental 2020,Monthly rent
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_rent_2br,1568.0,USD,2021-09-01,monthly,Realtor.com/Zillow Rental 2021,Monthly rent
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_rent_2br,1642.0,USD,2022-09-01,monthly,Realtor.com/Zillow Rental 2022,Monthly rent
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_rent_2br,1698.0,USD,2023-09-01,monthly,Realtor.com/Zillow Rental 2023,Monthly rent
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,median_rent_2br,1750.0,USD,2024-09-01,monthly,Realtor.com/Zillow Rental 2024,Monthly rent
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,net_domestic_migration,-32000.0,count,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,net_domestic_migration,-30000.0,count,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,net_domestic_migration,-29000.0,count,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,net_domestic_migration,-28000.0,count,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,net_domestic_migration,-28000.0,count,2024-07-01,annual,US Census Bureau Population Estimates 2024,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,net_international_migration,32000.0,count,2020-07-01,annual,US Census Bureau Population Estimates 2020,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,net_international_migration,35000.0,count,2021-07-01,annual,US Census Bureau Population Estimates 2021,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,net_international_migration,37000.0,count,2022-07-01,annual,US Census Bureau Population Estimates 2022,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,net_international_migration,38000.0,count,2023-07-01,annual,US Census Bureau Population Estimates 2023,
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metro,net_international_migration,38000.0,count,2024-07-01,annual,US Census Bureau Population Estimates 2024,
